crop,tier,model,cv,fold_id,ilce_id,year,n_test,y_true,model_pred,baseline_pred
aycicegi,A,pls,LOILO,ilce=1572,1572,2025,22,128.0,162.385920273517,226.04761904761904
aycicegi,A,pls,LOILO,ilce=1577,1577,2004,22,158.0,174.60280437328268,216.0952380952381
aycicegi,A,pls,LOILO,ilce=1577,1577,2005,22,149.0,177.100846086182,216.52380952380952
aycicegi,A,pls,LOILO,ilce=1577,1577,2006,22,195.0,216.35974288259845,214.33333333333334
aycicegi,A,pls,LOILO,ilce=1577,1577,2007,22,161.0,180.6338665033761,215.95238095238096
aycicegi,A,pls,LOILO,ilce=1577,1577,2008,22,142.0,192.9196843753895,216.85714285714286
aycicegi,A,pls,LOILO,ilce=1577,1577,2009,22,187.0,188.08025798692623,214.71428571428572
aycicegi,A,pls,LOILO,ilce=1577,1577,2010,22,140.0,229.52527993489696,216.95238095238096
aycicegi,A,pls,LOILO,ilce=1577,1577,2011,22,206.0,186.83910016726597,213.8095238095238
aycicegi,A,pls,LOILO,ilce=1577,1577,2012,22,207.0,191.33114245296065,213.76190476190476
aycicegi,A,pls,LOILO,ilce=1577,1577,2013,22,250.0,193.33774901230703,211.71428571428572
aycicegi,A,pls,LOILO,ilce=1577,1577,2014,22,277.0,259.1597228864459,210.42857142857142
aycicegi,A,pls,LOILO,ilce=1577,1577,2015,22,244.0,195.46763216924452,212.0
aycicegi,A,pls,LOILO,ilce=1577,1577,2016,22,249.0,187.60308810203,211.76190476190476
aycicegi,A,pls,LOILO,ilce=1577,1577,2017,22,292.0,224.8977471378823,209.71428571428572
aycicegi,A,pls,LOILO,ilce=1577,1577,2018,22,299.0,240.05506615426287,209.38095238095238
aycicegi,A,pls,LOILO,ilce=1577,1577,2019,22,300.0,199.7514433331954,209.33333333333334
aycicegi,A,pls,LOILO,ilce=1577,1577,2020,22,372.0,215.9910411159306,205.9047619047619
aycicegi,A,pls,LOILO,ilce=1577,1577,2021,22,201.0,171.76697317904006,214.04761904761904
aycicegi,A,pls,LOILO,ilce=1577,1577,2022,22,194.0,200.7226202469134,214.38095238095238
aycicegi,A,pls,LOILO,ilce=1577,1577,2023,22,188.0,173.04022562406854,214.66666666666666
aycicegi,A,pls,LOILO,ilce=1577,1577,2024,22,182.0,194.27408915377083,214.95238095238096
aycicegi,A,pls,LOILO,ilce=1577,1577,2025,22,103.0,161.50504059438055,218.71428571428572
aycicegi,A,pls,LOILO,ilce=1596,1596,2004,22,213.0,162.43691560335273,193.38095238095238
aycicegi,A,pls,LOILO,ilce=1596,1596,2005,22,186.0,170.76550582536822,194.66666666666666
aycicegi,A,pls,LOILO,ilce=1596,1596,2006,22,212.0,194.5455261426077,193.42857142857142
aycicegi,A,pls,LOILO,ilce=1596,1596,2007,22,110.0,169.57003981381476,198.28571428571428
aycicegi,A,pls,LOILO,ilce=1596,1596,2008,22,186.0,193.06045987716004,194.66666666666666
aycicegi,A,pls,LOILO,ilce=1596,1596,2009,22,191.0,184.49445971498835,194.42857142857142
aycicegi,A,pls,LOILO,ilce=1596,1596,2010,22,193.0,226.7113269834578,194.33333333333334
aycicegi,A,pls,LOILO,ilce=1596,1596,2011,22,227.0,181.66810967243023,192.71428571428572
aycicegi,A,pls,LOILO,ilce=1596,1596,2012,22,206.0,190.7766612230373,193.71428571428572
aycicegi,A,pls,LOILO,ilce=1596,1596,2013,22,214.0,181.3714988345761,193.33333333333334
aycicegi,A,pls,LOILO,ilce=1596,1596,2014,22,190.0,251.2890389112232,194.47619047619048
aycicegi,A,pls,LOILO,ilce=1596,1596,2015,22,230.0,218.6027406277319,192.57142857142858
aycicegi,A,pls,LOILO,ilce=1596,1596,2016,22,183.0,188.68430043110956,194.8095238095238
aycicegi,A,pls,LOILO,ilce=1596,1596,2017,22,226.0,234.72682482927317,192.76190476190476
aycicegi,A,pls,LOILO,ilce=1596,1596,2018,22,202.0,252.7544622707752,193.9047619047619
aycicegi,A,pls,LOILO,ilce=1596,1596,2019,22,260.0,205.2592490448237,191.14285714285714
aycicegi,A,pls,LOILO,ilce=1596,1596,2020,22,246.0,207.05197499904813,191.8095238095238
aycicegi,A,pls,LOILO,ilce=1596,1596,2021,22,229.0,183.48603895895923,192.61904761904762
aycicegi,A,pls,LOILO,ilce=1596,1596,2022,22,202.0,209.26211025100076,193.9047619047619
aycicegi,A,pls,LOILO,ilce=1596,1596,2023,22,108.0,175.9531638467096,198.38095238095238
aycicegi,A,pls,LOILO,ilce=1596,1596,2024,22,160.0,192.45494071229837,195.9047619047619
aycicegi,A,pls,LOILO,ilce=1596,1596,2025,22,100.0,161.23904582884518,198.76190476190476
aycicegi,A,pls,LOILO,ilce=1652,1652,2004,22,171.0,180.2065684151927,193.47619047619048
aycicegi,A,pls,LOILO,ilce=1652,1652,2005,22,186.0,190.2844002853176,192.76190476190476
aycicegi,A,pls,LOILO,ilce=1652,1652,2006,22,212.0,219.9457392322201,191.52380952380952
aycicegi,A,pls,LOILO,ilce=1652,1652,2007,22,119.0,204.2038556158469,195.95238095238096
aycicegi,A,pls,LOILO,ilce=1652,1652,2008,22,149.0,184.35692141026917,194.52380952380952
aycicegi,A,pls,LOILO,ilce=1652,1652,2009,22,165.0,179.98934254543732,193.76190476190476
aycicegi,A,pls,LOILO,ilce=1652,1652,2010,22,193.0,223.83821931777592,192.42857142857142
aycicegi,A,pls,LOILO,ilce=1652,1652,2011,22,207.0,193.95945725562856,191.76190476190476
aycicegi,A,pls,LOILO,ilce=1652,1652,2012,22,169.0,213.02884821933264,193.57142857142858
aycicegi,A,pls,LOILO,ilce=1652,1652,2013,22,224.0,195.4953236108983,190.95238095238096
aycicegi,A,pls,LOILO,ilce=1652,1652,2014,22,232.0,243.22593201068705,190.57142857142858
aycicegi,A,pls,LOILO,ilce=1652,1652,2015,22,198.0,219.0435008105343,192.1904761904762
aycicegi,A,pls,LOILO,ilce=1652,1652,2016,22,218.0,192.9240929697017,191.23809523809524
aycicegi,A,pls,LOILO,ilce=1652,1652,2017,22,205.0,204.80296863483625,191.85714285714286
aycicegi,A,pls,LOILO,ilce=1652,1652,2018,22,260.0,226.0722093442077,189.23809523809524
aycicegi,A,pls,LOILO,ilce=1652,1652,2019,22,230.0,201.63696603946133,190.66666666666666
aycicegi,A,pls,LOILO,ilce=1652,1652,2020,22,245.0,220.19798470383336,189.95238095238096
aycicegi,A,pls,LOILO,ilce=1652,1652,2021,22,250.0,212.73060750475065,189.71428571428572
aycicegi,A,pls,LOILO,ilce=1652,1652,2022,22,193.0,201.50046180866948,192.42857142857142
aycicegi,A,pls,LOILO,ilce=1652,1652,2023,22,107.0,171.806275906609,196.52380952380952
aycicegi,A,pls,LOILO,ilce=1652,1652,2024,22,150.0,203.6613457948096,194.47619047619048
aycicegi,A,pls,LOILO,ilce=1652,1652,2025,22,151.0,188.86970715821047,194.42857142857142
aycicegi,A,pls,LOILO,ilce=1673,1673,2004,9,162.0,189.9659688174492,179.25
aycicegi,A,pls,LOILO,ilce=1673,1673,2005,9,197.0,190.46476146030037,174.875
aycicegi,A,pls,LOILO,ilce=1673,1673,2006,9,212.0,224.1505786136324,173.0
aycicegi,A,pls,LOILO,ilce=1673,1673,2007,9,136.0,202.3089794427728,182.5
aycicegi,A,pls,LOILO,ilce=1673,1673,2008,9,186.0,193.4017646573921,176.25
aycicegi,A,pls,LOILO,ilce=1673,1673,2009,9,180.0,199.543457612436,177.0
aycicegi,A,pls,LOILO,ilce=1673,1673,2010,9,175.0,234.07420713288352,177.625
aycicegi,A,pls,LOILO,ilce=1673,1673,2011,9,190.0,218.2557762581186,175.75
aycicegi,A,pls,LOILO,ilce=1673,1673,2012,9,158.0,206.65333937953312,179.75
aycicegi,A,pls,LOILO,ilce=1705,1705,2004,22,188.0,182.55455597478803,227.33333333333334
aycicegi,A,pls,LOILO,ilce=1705,1705,2005,22,194.0,191.0187059184101,227.04761904761904
aycicegi,A,pls,LOILO,ilce=1705,1705,2006,22,220.0,221.9739116516164,225.8095238095238
aycicegi,A,pls,LOILO,ilce=1705,1705,2007,22,127.0,187.87547394277317,230.23809523809524
aycicegi,A,pls,LOILO,ilce=1705,1705,2008,22,149.0,194.0054833891107,229.1904761904762
aycicegi,A,pls,LOILO,ilce=1705,1705,2009,22,150.0,196.37458559339785,229.14285714285714
aycicegi,A,pls,LOILO,ilce=1705,1705,2010,22,350.0,233.7793429739353,219.61904761904762
aycicegi,A,pls,LOILO,ilce=1705,1705,2011,22,248.0,188.53282595507704,224.47619047619048
aycicegi,A,pls,LOILO,ilce=1705,1705,2012,22,202.0,191.75780345691075,226.66666666666666
aycicegi,A,pls,LOILO,ilce=1705,1705,2013,22,233.0,207.0309071402046,225.1904761904762
aycicegi,A,pls,LOILO,ilce=1705,1705,2014,22,319.0,264.010219428561,221.0952380952381
aycicegi,A,pls,LOILO,ilce=1705,1705,2015,22,219.0,205.0789004160616,225.85714285714286
aycicegi,A,pls,LOILO,ilce=1705,1705,2016,22,231.0,199.75874252370676,225.28571428571428
aycicegi,A,pls,LOILO,ilce=1705,1705,2017,22,245.0,225.7588202196476,224.61904761904762
aycicegi,A,pls,LOILO,ilce=1705,1705,2018,22,253.0,245.6769784489681,224.23809523809524
aycicegi,A,pls,LOILO,ilce=1705,1705,2019,22,303.0,211.77577198666344,221.85714285714286
aycicegi,A,pls,LOILO,ilce=1705,1705,2020,22,321.0,222.1172215263842,221.0
aycicegi,A,pls,LOILO,ilce=1705,1705,2021,22,303.0,185.6762009359859,221.85714285714286
aycicegi,A,pls,LOILO,ilce=1705,1705,2022,22,261.0,198.19274809198544,223.85714285714286
aycicegi,A,pls,LOILO,ilce=1705,1705,2023,22,163.0,173.5960163379253,228.52380952380952
aycicegi,A,pls,LOILO,ilce=1705,1705,2024,22,128.0,193.60226114054976,230.1904761904762
aycicegi,A,pls,LOILO,ilce=1705,1705,2025,22,155.0,163.75077835750005,228.9047619047619
aycicegi,A,pls,LOILO,ilce=1714,1714,2004,22,149.0,175.03025878219586,212.76190476190476
aycicegi,A,pls,LOILO,ilce=1714,1714,2005,22,164.0,176.18043392729234,212.04761904761904
aycicegi,A,pls,LOILO,ilce=1714,1714,2006,22,153.0,217.5447842325704,212.57142857142858
aycicegi,A,pls,LOILO,ilce=1714,1714,2007,22,170.0,180.97653780238528,211.76190476190476
aycicegi,A,pls,LOILO,ilce=1714,1714,2008,22,171.0,193.5782798757268,211.71428571428572
aycicegi,A,pls,LOILO,ilce=1714,1714,2009,22,187.0,188.33664269928968,210.95238095238096
aycicegi,A,pls,LOILO,ilce=1714,1714,2010,22,210.0,229.6694855374297,209.85714285714286
aycicegi,A,pls,LOILO,ilce=1714,1714,2011,22,206.0,187.4721360414673,210.04761904761904
aycicegi,A,pls,LOILO,ilce=1714,1714,2012,22,196.0,191.30647631041268,210.52380952380952
aycicegi,A,pls,LOILO,ilce=1714,1714,2013,22,261.0,193.52749700772503,207.42857142857142
aycicegi,A,pls,LOILO,ilce=1714,1714,2014,22,214.0,261.7674708876679,209.66666666666666
aycicegi,A,pls,LOILO,ilce=1714,1714,2015,22,244.0,196.44391079372588,208.23809523809524
aycicegi,A,pls,LOILO,ilce=1714,1714,2016,22,232.0,187.5640948157921,208.8095238095238
aycicegi,A,pls,LOILO,ilce=1714,1714,2017,22,245.0,226.44548643746612,208.1904761904762
aycicegi,A,pls,LOILO,ilce=1714,1714,2018,22,251.0,240.979283583664,207.9047619047619
aycicegi,A,pls,LOILO,ilce=1714,1714,2019,22,253.0,199.51789179087825,207.8095238095238
aycicegi,A,pls,LOILO,ilce=1714,1714,2020,22,269.0,217.97765210394545,207.04761904761904
aycicegi,A,pls,LOILO,ilce=1714,1714,2021,22,277.0,171.07737036987467,206.66666666666666
aycicegi,A,pls,LOILO,ilce=1714,1714,2022,22,235.0,201.40302630894877,208.66666666666666
aycicegi,A,pls,LOILO,ilce=1714,1714,2023,22,190.0,171.98050723989095,210.8095238095238
aycicegi,A,pls,LOILO,ilce=1714,1714,2024,22,186.0,193.183266683248,211.0
aycicegi,A,pls,LOILO,ilce=1714,1714,2025,22,154.0,160.28653346574933,212.52380952380952
aycicegi,A,pls,LOILO,ilce=1825,1825,2004,22,256.0,185.33711801178077,203.23809523809524
aycicegi,A,pls,LOILO,ilce=1825,1825,2005,22,223.0,189.71126839272745,204.8095238095238
aycicegi,A,pls,LOILO,ilce=1825,1825,2006,22,203.0,208.49699487860303,205.76190476190476
aycicegi,A,pls,LOILO,ilce=1825,1825,2007,22,85.0,183.7851633628426,211.38095238095238
aycicegi,A,pls,LOILO,ilce=1825,1825,2008,22,186.0,192.2717227509116,206.57142857142858
aycicegi,A,pls,LOILO,ilce=1825,1825,2009,22,187.0,195.8825797614448,206.52380952380952
aycicegi,A,pls,LOILO,ilce=1825,1825,2010,22,210.0,240.61354306943744,205.42857142857142
aycicegi,A,pls,LOILO,ilce=1825,1825,2011,22,231.0,198.77155726029883,204.42857142857142
aycicegi,A,pls,LOILO,ilce=1825,1825,2012,22,176.0,197.4141676676101,207.04761904761904
aycicegi,A,pls,LOILO,ilce=1825,1825,2013,22,240.0,196.6747168133577,204.0
aycicegi,A,pls,LOILO,ilce=1825,1825,2014,22,222.0,261.6574358473575,204.85714285714286
aycicegi,A,pls,LOILO,ilce=1825,1825,2015,22,224.0,236.1542339753001,204.76190476190476
aycicegi,A,pls,LOILO,ilce=1825,1825,2016,22,199.0,200.3557700540277,205.95238095238096
aycicegi,A,pls,LOILO,ilce=1825,1825,2017,22,264.0,232.32688152058736,202.85714285714286
aycicegi,A,pls,LOILO,ilce=1825,1825,2018,22,250.0,259.0778335821992,203.52380952380952
aycicegi,A,pls,LOILO,ilce=1825,1825,2019,22,225.0,214.72972818999776,204.71428571428572
aycicegi,A,pls,LOILO,ilce=1825,1825,2020,22,235.0,220.40646336983647,204.23809523809524
aycicegi,A,pls,LOILO,ilce=1825,1825,2021,22,265.0,197.954785821133,202.8095238095238
aycicegi,A,pls,LOILO,ilce=1825,1825,2022,22,212.0,215.93007980490117,205.33333333333334
aycicegi,A,pls,LOILO,ilce=1825,1825,2023,22,135.0,178.18793829998833,209.0
aycicegi,A,pls,LOILO,ilce=1825,1825,2024,22,165.0,200.2513313983012,207.57142857142858
aycicegi,A,pls,LOILO,ilce=1825,1825,2025,22,131.0,175.86335217209458,209.1904761904762
aycicegi,A,pls,LOILO,ilce=1988,1988,2004,22,188.0,185.65547353401516,219.14285714285714
aycicegi,A,pls,LOILO,ilce=1988,1988,2005,22,164.0,192.78446855573117,220.28571428571428
aycicegi,A,pls,LOILO,ilce=1988,1988,2006,22,212.0,229.23645525475604,218.0
aycicegi,A,pls,LOILO,ilce=1988,1988,2007,22,170.0,189.5284982721662,220.0
aycicegi,A,pls,LOILO,ilce=1988,1988,2008,22,149.0,198.2948989270249,221.0
aycicegi,A,pls,LOILO,ilce=1988,1988,2009,22,165.0,202.25283608123567,220.23809523809524
aycicegi,A,pls,LOILO,ilce=1988,1988,2010,22,300.0,239.51553741147725,213.8095238095238
aycicegi,A,pls,LOILO,ilce=1988,1988,2011,22,182.0,190.45391943274868,219.42857142857142
aycicegi,A,pls,LOILO,ilce=1988,1988,2012,22,208.0,191.9817386726137,218.1904761904762
aycicegi,A,pls,LOILO,ilce=1988,1988,2013,22,221.0,208.30897459291705,217.57142857142858
aycicegi,A,pls,LOILO,ilce=1988,1988,2014,22,263.0,263.2978999301631,215.57142857142858
aycicegi,A,pls,LOILO,ilce=1988,1988,2015,22,212.0,208.6220455919644,218.0
aycicegi,A,pls,LOILO,ilce=1988,1988,2016,22,194.0,202.1728406018441,218.85714285714286
aycicegi,A,pls,LOILO,ilce=1988,1988,2017,22,216.0,232.20151847722985,217.8095238095238
aycicegi,A,pls,LOILO,ilce=1988,1988,2018,22,228.0,247.9027194075359,217.23809523809524
aycicegi,A,pls,LOILO,ilce=1988,1988,2019,22,227.0,212.65986104279247,217.28571428571428
aycicegi,A,pls,LOILO,ilce=1988,1988,2020,22,264.0,228.1152131026764,215.52380952380952
aycicegi,A,pls,LOILO,ilce=1988,1988,2021,22,302.0,180.0676852639225,213.71428571428572
aycicegi,A,pls,LOILO,ilce=1988,1988,2022,22,270.0,197.4189916333466,215.23809523809524
aycicegi,A,pls,LOILO,ilce=1988,1988,2023,22,302.0,175.48218601002282,213.71428571428572
aycicegi,A,pls,LOILO,ilce=1988,1988,2024,22,194.0,197.30754294961093,218.85714285714286
aycicegi,A,pls,LOILO,ilce=1988,1988,2025,22,159.0,162.19379132384907,220.52380952380952
aycicegi,A,pls,LOILO,ilce=2094,2094,2013,13,243.0,192.51414958074,205.83333333333334
aycicegi,A,pls,LOILO,ilce=2094,2094,2014,13,231.0,261.86428018847243,206.83333333333334
aycicegi,A,pls,LOILO,ilce=2094,2094,2015,13,233.0,196.6379268263429,206.66666666666666
aycicegi,A,pls,LOILO,ilce=2094,2094,2016,13,226.0,187.67479969753023,207.25
aycicegi,A,pls,LOILO,ilce=2094,2094,2017,13,244.0,225.4374953354358,205.75
aycicegi,A,pls,LOILO,ilce=2094,2094,2018,13,230.0,239.9751102129944,206.91666666666666
aycicegi,A,pls,LOILO,ilce=2094,2094,2019,13,260.0,198.4754609415573,204.41666666666666
aycicegi,A,pls,LOILO,ilce=2094,2094,2020,13,256.0,217.45169361627376,204.75
aycicegi,A,pls,LOILO,ilce=2094,2094,2021,13,240.0,172.77828130736413,206.08333333333334
aycicegi,A,pls,LOILO,ilce=2094,2094,2022,13,193.0,200.5855345705824,210.0
aycicegi,A,pls,LOILO,ilce=2094,2094,2023,13,108.0,174.43013691669728,217.08333333333334
aycicegi,A,pls,LOILO,ilce=2094,2094,2024,13,149.0,194.2182422641241,213.66666666666666
aycicegi,A,pls,LOILO,ilce=2094,2094,2025,13,100.0,161.86158026330295,217.75
aycicegi,A,pls,LOILO,ilce=2095,2095,2013,13,246.0,165.44057731451056,196.83333333333334
aycicegi,A,pls,LOILO,ilce=2095,2095,2014,13,208.0,246.3725901582013,200.0
aycicegi,A,pls,LOILO,ilce=2095,2095,2015,13,195.0,204.0719935355654,201.08333333333334
aycicegi,A,pls,LOILO,ilce=2095,2095,2016,13,199.0,175.4828729533171,200.75
aycicegi,A,pls,LOILO,ilce=2095,2095,2017,13,244.0,217.84890045027672,197.0
aycicegi,A,pls,LOILO,ilce=2095,2095,2018,13,240.0,235.5031130797316,197.33333333333334
aycicegi,A,pls,LOILO,ilce=2095,2095,2019,13,250.0,194.2571630700577,196.5
aycicegi,A,pls,LOILO,ilce=2095,2095,2020,13,245.0,192.8669673370092,196.91666666666666
aycicegi,A,pls,LOILO,ilce=2095,2095,2021,13,220.0,176.16308674578207,199.0
aycicegi,A,pls,LOILO,ilce=2095,2095,2022,13,174.0,201.56868025252285,202.83333333333334
aycicegi,A,pls,LOILO,ilce=2095,2095,2023,13,107.0,164.53388651923208,208.41666666666666
aycicegi,A,pls,LOILO,ilce=2095,2095,2024,13,150.0,179.53759394682868,204.83333333333334
aycicegi,A,pls,LOILO,ilce=2095,2095,2025,13,130.0,145.85928420513685,206.5
aycicegi,A,pls,LOILO,ilce=2096,2096,2013,13,231.0,196.43977388251005,206.0
aycicegi,A,pls,LOILO,ilce=2096,2096,2014,13,249.0,259.5675383375196,204.5
aycicegi,A,pls,LOILO,ilce=2096,2096,2015,13,224.0,222.51108214182284,206.58333333333334
aycicegi,A,pls,LOILO,ilce=2096,2096,2016,13,199.0,199.4981561890032,208.66666666666666
aycicegi,A,pls,LOILO,ilce=2096,2096,2017,13,225.0,220.34808891198227,206.5
aycicegi,A,pls,LOILO,ilce=2096,2096,2018,13,230.0,233.77553964775564,206.08333333333334
aycicegi,A,pls,LOILO,ilce=2096,2096,2019,13,230.0,206.89532526125265,206.08333333333334
aycicegi,A,pls,LOILO,ilce=2096,2096,2020,13,245.0,228.10914344954872,204.83333333333334
aycicegi,A,pls,LOILO,ilce=2096,2096,2021,13,250.0,203.09639454887457,204.41666666666666
aycicegi,A,pls,LOILO,ilce=2096,2096,2022,13,193.0,207.7443272384215,209.16666666666666
aycicegi,A,pls,LOILO,ilce=2096,2096,2023,13,112.0,178.57168281915202,215.91666666666666
aycicegi,A,pls,LOILO,ilce=2096,2096,2024,13,180.0,205.4022687547433,210.25
aycicegi,A,pls,LOILO,ilce=2096,2096,2025,13,135.0,184.2645613998309,214.0
aycicegi,A,elastic_net,LOILO,ilce=1163,1163,2004,22,154.0,203.0377844669438,218.23809523809524
aycicegi,A,elastic_net,LOILO,ilce=1163,1163,2005,22,149.0,207.8542185791228,218.47619047619048
aycicegi,A,elastic_net,LOILO,ilce=1163,1163,2006,22,170.0,217.53066061787945,217.47619047619048
aycicegi,A,elastic_net,LOILO,ilce=1163,1163,2007,22,170.0,191.5277799668962,217.47619047619048
aycicegi,A,elastic_net,LOILO,ilce=1163,1163,2008,22,186.0,200.83821316577453,216.71428571428572
aycicegi,A,elastic_net,LOILO,ilce=1163,1163,2009,22,187.0,204.29746856415227,216.66666666666666
aycicegi,A,elastic_net,LOILO,ilce=1163,1163,2010,22,172.0,226.2470037066377,217.38095238095238
aycicegi,A,elastic_net,LOILO,ilce=1163,1163,2011,22,149.0,201.88327882081987,218.47619047619048
aycicegi,A,elastic_net,LOILO,ilce=1163,1163,2012,22,218.0,191.6324285781099,215.1904761904762
aycicegi,A,elastic_net,LOILO,ilce=1163,1163,2013,22,266.0,201.20882604405827,212.9047619047619
aycicegi,A,elastic_net,LOILO,ilce=1163,1163,2014,22,250.0,243.0019857470282,213.66666666666666
aycicegi,A,elastic_net,LOILO,ilce=1163,1163,2015,22,260.0,206.278000797233,213.1904761904762
aycicegi,A,elastic_net,LOILO,ilce=1163,1163,2016,22,202.0,200.90264064348025,215.95238095238096
aycicegi,A,elastic_net,LOILO,ilce=1163,1163,2017,22,223.0,217.68684683478517,214.95238095238096
aycicegi,A,elastic_net,LOILO,ilce=1163,1163,2018,22,279.0,225.98786036827536,212.28571428571428
aycicegi,A,elastic_net,LOILO,ilce=1163,1163,2019,22,278.0,212.69972214359197,212.33333333333334
aycicegi,A,elastic_net,LOILO,ilce=1163,1163,2020,22,300.0,210.48134698675412,211.28571428571428
aycicegi,A,elastic_net,LOILO,ilce=1163,1163,2021,22,282.0,198.0700118204415,212.14285714285714
aycicegi,A,elastic_net,LOILO,ilce=1163,1163,2022,22,313.0,202.67160201129997,210.66666666666666
aycicegi,A,elastic_net,LOILO,ilce=1163,1163,2023,22,192.0,195.75264369179325,216.42857142857142
aycicegi,A,elastic_net,LOILO,ilce=1163,1163,2024,22,225.0,198.2457467793455,214.85714285714286
aycicegi,A,elastic_net,LOILO,ilce=1163,1163,2025,22,112.0,181.48931959023827,220.23809523809524
aycicegi,A,elastic_net,LOILO,ilce=1250,1250,2004,22,175.0,197.8993594181117,180.57142857142858
aycicegi,A,elastic_net,LOILO,ilce=1250,1250,2005,22,149.0,197.725982772373,181.8095238095238
aycicegi,A,elastic_net,LOILO,ilce=1250,1250,2006,22,186.0,203.1378124359068,180.04761904761904
aycicegi,A,elastic_net,LOILO,ilce=1250,1250,2007,22,98.0,183.23250625995828,184.23809523809524
aycicegi,A,elastic_net,LOILO,ilce=1250,1250,2008,22,164.0,198.7688282329229,181.0952380952381
aycicegi,A,elastic_net,LOILO,ilce=1250,1250,2009,22,180.0,196.02321949808223,180.33333333333334
aycicegi,A,elastic_net,LOILO,ilce=1250,1250,2010,22,189.0,219.63506932468957,179.9047619047619
aycicegi,A,elastic_net,LOILO,ilce=1250,1250,2011,22,198.0,198.48844858866448,179.47619047619048
aycicegi,A,elastic_net,LOILO,ilce=1250,1250,2012,22,160.0,190.94592799213387,181.28571428571428
aycicegi,A,elastic_net,LOILO,ilce=1250,1250,2013,22,210.0,190.1842915049267,178.9047619047619
aycicegi,A,elastic_net,LOILO,ilce=1250,1250,2014,22,175.0,239.14871124620717,180.57142857142858
aycicegi,A,elastic_net,LOILO,ilce=1250,1250,2015,22,195.0,210.17348475678588,179.61904761904762
aycicegi,A,elastic_net,LOILO,ilce=1250,1250,2016,22,181.0,196.5906883339036,180.28571428571428
aycicegi,A,elastic_net,LOILO,ilce=1250,1250,2017,22,244.0,221.24745428733468,177.28571428571428
aycicegi,A,elastic_net,LOILO,ilce=1250,1250,2018,22,210.0,227.1569481019413,178.9047619047619
aycicegi,A,elastic_net,LOILO,ilce=1250,1250,2019,22,250.0,211.6119702182093,177.0
aycicegi,A,elastic_net,LOILO,ilce=1250,1250,2020,22,245.0,203.0324029201909,177.23809523809524
aycicegi,A,elastic_net,LOILO,ilce=1250,1250,2021,22,220.0,200.91031265806137,178.42857142857142
aycicegi,A,elastic_net,LOILO,ilce=1250,1250,2022,22,163.0,209.73030232738975,181.14285714285714
aycicegi,A,elastic_net,LOILO,ilce=1250,1250,2023,22,105.0,195.53414885017108,183.9047619047619
