ilce_id,ilce,il,year,verim_kg_da,gdd_cum_season,gdd_flowering,vernalization_days,tp_season_sum,tp_winter_sum,tp_flowering,tp_grain_fill,aridity_index,heat_stress_days,t2m_flowering_mean,t2m_flowering_max,tdiff_mean,ssr_flowering_sum,ssr_season_sum
1412,İpsala,Edirne,2024,409.0,4426.675,556.0949999999998,43,466.15,341.96000000000004,30.51,4.119999999999999,0.3713535559003516,30,17.804516129032255,24.09709677419355,10.388546712802768,701.1700000000001,4311.64
1464,Keşan,Edirne,2017,424.0,3336.135,530.66,50,462.66,274.64,42.21000000000001,49.260000000000005,0.3936829412334743,18,16.972580645161294,23.67806451612904,11.40204861111111,710.1300000000002,4264.71
1464,Keşan,Edirne,2018,387.0,3736.39,577.965,51,693.7800000000001,441.84,31.62,86.67,0.6198303467901833,11,18.409032258064517,24.60290322580645,10.678993055555557,686.61,4162.33
1464,Keşan,Edirne,2019,422.0,3566.6900000000005,565.145,61,528.49,348.80999999999995,39.290000000000006,35.23,0.4729455045468005,23,18.003225806451614,24.453225806451613,10.869930555555555,709.0600000000001,4098.429999999999
1464,Keşan,Edirne,2020,434.0,3771.025,539.81,46,447.02,224.56,65.90999999999998,49.06,0.3854831159663072,16,17.22967741935484,23.79387096774193,11.29453287197232,708.0,4263.72
1464,Keşan,Edirne,2021,531.0,3615.84,537.045,52,844.54,586.98,87.1,66.47,0.7861021377187215,9,17.15806451612903,23.12225806451613,10.218368055555556,752.45,4190.56
1464,Keşan,Edirne,2022,440.0,3492.255,552.96,48,536.6600000000001,397.42,22.9,41.01,0.4701828575442435,27,17.649032258064512,25.07967741935484,11.074027777777776,778.39,4231.91
1464,Keşan,Edirne,2023,559.0,3853.62,501.69000000000005,51,402.8,191.01,39.33,35.690000000000005,0.371154563104291,13,15.982903225806451,21.903548387096773,10.939965277777778,588.3899999999999,3994.44
1464,Keşan,Edirne,2024,410.0,4213.055,521.84,44,477.18,352.87,29.52,3.79,0.3731977185166991,29,16.66032258064516,23.3483870967742,11.34871972318339,701.1700000000001,4311.64
1471,Merkez,Kırklareli,2017,458.0,3148.73,495.2750000000001,53,501.9500000000001,309.87,36.3,40.42,0.4737397276031357,13,15.884838709677416,22.041612903225804,10.853333333333332,696.88,4022.21
1471,Merkez,Kırklareli,2018,320.0,3533.31,552.38,64,733.69,443.01,43.23,101.41,0.7323884217172224,2,17.62483870967742,23.457419354838706,10.250416666666668,674.3399999999999,3904.03
1471,Merkez,Kırklareli,2019,342.0,3411.715,544.2700000000001,62,493.1,333.53,47.31,28.48,0.4871634342421104,17,17.419032258064515,23.805483870967738,10.54625,660.11,3843.55
1471,Merkez,Kırklareli,2020,352.0,3619.28,517.6100000000001,55,438.88,219.33,72.16000000000001,69.29,0.4099515856436161,11,16.596129032258066,22.99838709677419,11.056089965397923,655.2299999999999,4067.94
1471,Merkez,Kırklareli,2021,396.0,3464.57,515.01,59,610.76,385.26,49.08,63.22,0.6360625833387289,8,16.59741935483871,22.35935483870968,10.110833333333334,680.8100000000001,3826.01
1471,Merkez,Kırklareli,2022,358.0,3299.54,520.125,54,504.44,351.04999999999995,19.88,39.94,0.4929857421462745,16,16.562258064516133,23.70387096774193,10.63170138888889,762.4200000000001,3943.88
1471,Merkez,Kırklareli,2023,373.0,3699.885,479.74,55,360.76,143.29000000000002,36.52,26.11,0.3616234197946414,10,15.21774193548387,21.01806451612903,10.627256944444444,575.88,3779.36
1471,Merkez,Kırklareli,2024,371.0,3976.645,487.195,53,492.25000000000006,337.78000000000003,39.5,7.590000000000001,0.4244331899557627,28,15.538387096774192,21.606129032258064,11.10878892733564,673.8800000000001,4062.81
1480,Kofçaz,Kırklareli,2017,305.0,2928.825,491.82,36,451.16,224.66,55.31,50.760000000000005,0.4267565281487113,14,15.714838709677418,22.12870967741935,11.275625,696.88,4022.21
1480,Kofçaz,Kırklareli,2018,305.0,3256.39,538.2700000000001,63,764.48,444.57,42.4,111.48000000000002,0.7710144876479064,3,17.204516129032257,23.396774193548385,10.281180555555556,674.3399999999999,3904.03
1480,Kofçaz,Kırklareli,2019,232.0,3199.67,536.86,58,477.17,278.04,62.08,46.16,0.4701444512979398,18,17.142258064516128,23.645806451612906,10.828993055555555,660.11,3843.55
1480,Kofçaz,Kırklareli,2020,313.0,3397.3950000000004,509.02,52,400.1,171.0,65.25,75.00000000000001,0.374342208762196,10,16.353548387096776,22.95419354838709,11.362214532871974,655.2299999999999,4067.94
1480,Kofçaz,Kırklareli,2021,360.0,3197.29,503.145,70,638.49,412.27,37.06,66.44,0.6784380789973097,8,16.07709677419355,22.12935483870968,10.205625,680.8100000000001,3826.01
1480,Kofçaz,Kırklareli,2022,247.0,3074.8050000000003,515.795,54,517.42,366.69,24.999999999999996,58.78000000000001,0.5068582402697823,12,16.595806451612905,23.74677419354839,10.6865625,762.4200000000001,3943.88
1480,Kofçaz,Kırklareli,2023,284.0,3464.195,471.25999999999993,60,375.62,154.22,44.18999999999999,35.03,0.3794417563637537,10,14.92225806451613,20.90225806451613,10.829340277777778,575.88,3779.36
1480,Kofçaz,Kırklareli,2024,260.0,3790.515,479.5,47,426.48,250.72000000000003,53.39000000000001,16.7,0.3608278345645057,28,15.285161290322582,21.61225806451613,11.57712802768166,673.8800000000001,4062.81
1502,Lalapaşa,Edirne,2017,233.0,2928.825,491.82,36,451.16,224.66,55.31,50.760000000000005,0.4290010944257463,14,15.714838709677418,22.12870967741935,11.275625,684.0300000000001,4037.23
1502,Lalapaşa,Edirne,2018,232.0,3256.39,538.2700000000001,63,764.48,444.57,42.4,111.48000000000002,0.7663850561884558,3,17.204516129032257,23.396774193548385,10.281180555555556,701.0600000000002,3943.71
1502,Lalapaşa,Edirne,2019,345.0,3199.67,536.86,58,477.17,278.04,62.08,46.16,0.4635504741819435,18,17.142258064516128,23.645806451612906,10.828993055555555,673.7900000000001,3915.13
1502,Lalapaşa,Edirne,2020,279.0,3397.3950000000004,509.02,52,400.1,171.0,65.25,75.00000000000001,0.3776579571649923,10,16.353548387096776,22.95419354838709,11.362214532871974,647.6200000000001,4062.52
1502,Lalapaşa,Edirne,2021,444.0,3197.29,503.145,70,638.49,412.27,37.06,66.44,0.6680175746382246,8,16.07709677419355,22.12935483870968,10.205625,695.1699999999998,3892.06
1502,Lalapaşa,Edirne,2022,363.0,3074.8050000000003,515.795,54,517.42,366.69,24.999999999999996,58.78000000000001,0.5048629190021023,12,16.595806451612905,23.74677419354839,10.6865625,745.6100000000001,3999.72
1502,Lalapaşa,Edirne,2023,459.0,3464.195,471.25999999999993,60,375.62,154.22,44.18999999999999,35.03,0.376725928760332,10,14.92225806451613,20.90225806451613,10.829340277777778,566.0899999999999,3829.06
1502,Lalapaşa,Edirne,2024,373.0,3790.515,479.5,47,426.48,250.72000000000003,53.39000000000001,16.7,0.3608323441468224,28,15.285161290322582,21.61225806451613,11.57712802768166,655.75,4102.01
1505,Lüleburgaz,Kırklareli,2023,358.0,3699.885,479.74,55,360.76,143.29000000000002,36.52,26.11,0.3616234197946414,10,15.21774193548387,21.01806451612903,10.627256944444444,575.88,3779.36
1511,Malkara,Tekirdağ,2017,450.0,3336.135,530.66,50,462.66,274.64,42.21000000000001,49.260000000000005,0.3936829412334743,18,16.972580645161294,23.67806451612904,11.40204861111111,710.1300000000002,4264.71
1511,Malkara,Tekirdağ,2018,320.0,3736.39,577.965,51,693.7800000000001,441.84,31.62,86.67,0.6198303467901833,11,18.409032258064517,24.60290322580645,10.678993055555557,686.61,4162.33
