date,t2m_mean,t2m_min,t2m_max,d2m_mean,tp_sum,ssr_sum,e_sum,clay_0-5cm,clay_5-15cm,clay_15-30cm,sand_0-5cm,sand_5-15cm,sand_15-30cm,phh2o_0-5cm,phh2o_5-15cm,phh2o_15-30cm,NDVI,EVI,NDWI,NDVI_int,EVI_int,NDWI_int
2018-08-02,24.5368,22.6336,26.6809,20.1533,9.237,2.4600982e+08,-0.0526,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.48919,0.34796,-0.48973999999999995
2018-08-03,24.0253,21.6054,25.8463,19.8724,30.0666,2.5233626e+08,-0.0528,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.49148000000000003,0.34757,-0.49338
2018-08-04,24.6835,22.8819,26.887,19.3061,7.1036,2.5902074e+08,-0.0572,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.49377,0.34718000000000004,-0.49701999999999996
2018-08-05,24.6899,22.3307,27.4515,19.7284,0.53,2.9144006e+08,-0.0577,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.49606,0.34679000000000004,-0.50066
2018-08-06,24.3057,21.3774,27.6929,20.15,2.1714,2.889479e+08,-0.0519,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.49835,0.34640000000000004,-0.5043,0.49835,0.34640000000000004,-0.5043
2018-08-07,24.4261,20.8562,28.0122,19.6057,0.2373,3.0006016e+08,-0.0507,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.48308,0.34472,-0.49137
2018-08-08,24.0903,22.0848,26.2364,20.6111,30.3724,2.2542408e+08,-0.0404,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.46781,0.34304,-0.47844
2018-08-09,24.3312,22.0202,26.9649,17.1248,2.1801,2.7998922e+08,-0.049,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.45254,0.34136,-0.46551
2018-08-10,24.1322,22.5432,26.3262,16.3962,1.5105,2.4906147e+08,-0.042,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.43727,0.33968,-0.45258
2018-08-11,23.4362,21.6225,25.1523,13.7,0.5816,2.0313811e+08,-0.0368,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.422,0.33799999999999997,-0.43965,0.422,0.33799999999999997,-0.43965
2018-08-12,22.6431,20.2762,25.4035,14.092,0.9779,2.4101122e+08,-0.0359,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.42402,0.33446,-0.44397
2018-08-13,22.8004,19.8835,25.7024,14.8189,0.0654,2.912061e+08,-0.0365,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.42604000000000003,0.33092,-0.44828999999999997
2018-08-14,23.7068,20.3126,26.8822,17.4495,0.0,2.8557866e+08,-0.0327,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.42806,0.32737999999999995,-0.45261
2018-08-15,24.4348,21.9938,27.3085,19.3344,0.2143,2.855635e+08,-0.0298,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.43008,0.32383999999999996,-0.45693
2018-08-16,24.7488,22.5191,27.7365,20.1863,1.5136,2.7034678e+08,-0.0281,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.43210000000000004,0.3203,-0.46125,0.43210000000000004,0.3203,-0.46125
2018-08-17,24.6895,22.0009,27.6729,20.2817,0.1276,2.5264813e+08,-0.0248,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.42628000000000005,0.31494999999999995,-0.46046
2018-08-18,25.3017,22.6468,28.1897,20.0495,3.9639,2.699241e+08,-0.0266,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.42046000000000006,0.3096,-0.45966999999999997
2018-08-19,25.2578,22.6981,28.5612,20.3693,7.2138,2.77779e+08,-0.0265,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.41464,0.30424999999999996,-0.45888
2018-08-20,23.8225,20.8967,26.3792,16.4143,0.7978,2.5706558e+08,-0.0241,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.40882,0.2989,-0.45809
2018-08-21,23.356,20.6368,26.1046,15.6709,0.023,2.5394581e+08,-0.0238,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.403,0.29355,-0.4573,0.403,0.29355,-0.4573
2018-08-22,23.7867,21.4225,27.0278,17.3582,0.0154,2.793058e+08,-0.023,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.40268000000000004,0.2852,-0.45752
2018-08-23,24.1577,21.7581,27.0836,19.6254,3.7468,2.5856576e+08,-0.0192,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.40236,0.27685,-0.45774
2018-08-24,24.0366,21.8505,26.7379,18.9794,0.7179,2.4187797e+08,-0.0184,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.40204,0.2685,-0.45796
2018-08-25,23.5757,20.5741,27.3138,18.6352,0.0288,2.6625786e+08,-0.0201,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.40171999999999997,0.26015,-0.45818
2018-08-26,23.3285,19.2748,27.9453,18.7814,0.0213,2.5886498e+08,-0.02,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.4014,0.2518,-0.4584,0.4014,0.2518,-0.4584
2018-08-27,23.7283,20.2877,26.9879,19.4811,5.696,2.2062653e+08,-0.0177,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.39688999999999997,0.24970000000000003,-0.45703
2018-08-28,24.2512,22.5816,26.6696,19.5909,21.1251,2.1140917e+08,-0.0216,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.39238,0.24760000000000001,-0.45566
2018-08-29,23.923,22.0827,26.4681,18.5306,5.5408,2.4806222e+08,-0.0188,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.38787,0.24550000000000002,-0.45428999999999997
2018-08-30,23.8795,21.8391,26.8338,18.3488,0.3669,2.576694e+08,-0.0179,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.38336000000000003,0.2434,-0.45292
2018-08-31,24.1054,21.0759,28.0756,19.1585,0.0173,2.6780277e+08,-0.0186,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.37885,0.24130000000000001,-0.45155,0.37885,0.24130000000000001,-0.45155
2018-09-01,24.4444,21.1965,28.6546,19.0695,0.0324,2.667498e+08,-0.0182,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.37608,0.23819,-0.45086
2018-09-02,24.1154,21.0207,27.7368,19.6349,0.039,2.63184e+08,-0.0168,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.37331000000000003,0.23508,-0.45017
2018-09-03,23.6425,20.7418,27.1058,19.9009,7.9296,2.226325e+08,-0.0159,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.37054,0.23197,-0.44948
2018-09-04,23.2245,19.7314,27.8418,18.5606,0.6961,2.4498062e+08,-0.0178,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.36777,0.22886,-0.44879
2018-09-05,22.6109,18.7782,26.0889,17.85,41.852,2.0724066e+08,-0.0196,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.365,0.22575,-0.4481
2018-09-06,21.4189,18.0286,24.9701,15.9241,17.6743,2.1106811e+08,-0.0231,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.36223,0.22264,-0.44741
2018-09-07,22.4988,16.4488,27.453,16.496,2.9187,2.2693326e+08,-0.023,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.35946,0.21953,-0.44672
2018-09-08,22.0413,18.1904,25.5943,18.1093,53.5959,2.2164533e+08,-0.028,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.35668999999999995,0.21642,-0.44603
2018-09-09,20.4476,17.637,22.8888,17.4454,94.7849,1.9192198e+08,-0.032,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.35391999999999996,0.21331,-0.44534
2018-09-10,19.6905,17.2594,22.6964,14.0276,16.0844,2.1855742e+08,-0.0345,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.35114999999999996,0.2102,-0.44465,0.35114999999999996,0.2102,-0.44465
2018-09-11,19.1049,15.1247,23.8872,14.4773,61.9753,2.1555557e+08,-0.0333,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.34101,0.20833,-0.42697999999999997
2018-09-12,18.36,15.2221,20.3373,15.2476,34.4983,1.7140147e+08,-0.0284,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.33087,0.20646,-0.40931
2018-09-13,20.4838,18.0183,22.4135,16.7842,26.3278,1.4376952e+08,-0.0261,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.32072999999999996,0.20459,-0.39164
2018-09-14,19.684,16.6274,22.8711,16.5566,27.6146,1.5009562e+08,-0.031,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.31059,0.20272,-0.37397
2018-09-15,21.1759,15.3776,26.18,15.0705,2.3231,2.08949e+08,-0.033,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.30045,0.20085,-0.3563
2018-09-16,20.9525,17.1517,24.4988,16.4526,12.6006,2.1110869e+08,-0.0296,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.29031,0.19898,-0.33863
2018-09-17,20.3978,18.4849,22.5057,14.5341,5.2027,1.9986045e+08,-0.0279,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.28017000000000003,0.19711,-0.32096
2018-09-18,19.355,17.5134,21.3754,11.6188,0.4335,1.8442827e+08,-0.0245,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.27003,0.19524,-0.30329
2018-09-19,19.2803,17.8053,21.4144,12.0627,0.061,1.815142e+08,-0.0218,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.25989,0.19337000000000001,-0.28562
2018-09-20,20.1008,17.4937,22.8656,13.2856,0.0273,1.8079322e+08,-0.02,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.24975000000000003,0.1915,-0.26795,0.24975000000000003,0.1915,-0.26795
2018-09-21,20.6989,18.4674,23.5303,14.8178,0.0019,2.0246936e+08,-0.0196,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.25826333333333334,0.19384666666666667,-0.27777
2018-09-22,20.0964,16.4124,24.4733,15.9163,0.0002,2.2148848e+08,-0.0186,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.26677666666666666,0.19619333333333333,-0.28759
2018-09-23,20.1306,13.8169,25.8716,15.7919,0.0309,2.1689104e+08,-0.0181,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.27529000000000003,0.19854,-0.29741
2018-09-24,22.6965,16.7007,29.5715,13.4436,0.0181,2.2109008e+08,-0.0218,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.28380333333333335,0.20088666666666669,-0.30723
2018-09-25,14.4495,13.3822,16.7583,8.1145,31.9244,5.1610092e+07,-0.0173,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.29231666666666667,0.20323333333333335,-0.31705
2018-09-26,13.0386,12.0361,14.166,7.6599,62.7632,1.3978074e+08,-0.028,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.30083,0.20558,-0.32687
2018-09-27,15.3388,12.8507,17.5088,7.5364,15.9939,1.20253864e+08,-0.0267,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3093433333333333,0.20792666666666668,-0.33669000000000004
2018-09-28,16.2577,14.0813,18.2229,10.3118,5.5264,1.1905228e+08,-0.015,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3178566666666667,0.21027333333333334,-0.34651
2018-09-29,17.8328,15.8303,19.8415,15.3516,90.7523,1.2675092e+08,-0.0246,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.32637,0.21262,-0.35633000000000004
2018-09-30,16.6652,15.6784,17.3437,14.2028,126.7049,6.3929324e+07,-0.035,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3348833333333333,0.21496666666666667,-0.36615
2018-10-01,19.0538,16.4218,23.2563,15.5665,156.7105,1.3029659e+08,-0.0356,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.34339666666666663,0.21731333333333336,-0.37597
2018-10-02,17.7891,14.7516,21.8223,14.5372,16.6868,1.497995e+08,-0.0272,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.35190999999999995,0.21966000000000002,-0.38579
2018-10-03,17.687,14.4812,20.9801,15.225,9.1922,1.657396e+08,-0.0239,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3604233333333333,0.22200666666666669,-0.39561
2018-10-04,15.3881,11.2458,18.1905,9.1814,10.6617,1.5362446e+08,-0.0312,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3689366666666666,0.22435333333333335,-0.40543
2018-10-05,15.3584,11.5088,18.3069,7.212,0.4704,1.8912771e+08,-0.0295,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.37744999999999995,0.2267,-0.41525,0.37744999999999995,0.2267,-0.41525
2018-10-06,15.6232,13.7027,17.5446,9.2825,0.0142,1.7115594e+08,-0.0234,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.34745,0.21134,-0.38327
2018-10-07,15.9572,13.2832,18.4134,10.667,0.017,1.6127312e+08,-0.0208,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.31744999999999995,0.19598000000000002,-0.35129
2018-10-08,16.1015,12.5187,19.4997,12.224,3.76,1.4847336e+08,-0.0183,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.28745,0.18062,-0.31931000000000004
2018-10-09,16.3014,14.7063,18.0139,10.9001,1.3374,1.4964834e+08,-0.0203,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.25744999999999996,0.16526000000000002,-0.28733000000000003
2018-10-10,16.0281,14.9143,18.027,11.4807,12.8401,1.3139804e+08,-0.0189,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.22744999999999999,0.1499,-0.25535,0.22744999999999999,0.1499,-0.25535
2018-10-11,16.14,14.8334,17.5916,13.5205,76.7582,8.7364504e+07,-0.0258,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.23931666666666665,0.15452666666666667,-0.2704066666666667
